Optimizer,learning_rate,epoch,loss
Ftrl,1.00e-04,32,6641453
Ftrl,1.00e-04,33,6640783
Ftrl,1.00e-04,34,6640115
Ftrl,1.00e-04,35,6639447
Ftrl,1.00e-04,36,6638779
Ftrl,1.00e-04,37,6638112
Ftrl,1.00e-04,38,6637446
Ftrl,1.00e-04,39,6636780
Ftrl,1.00e-04,40,6636116
Ftrl,1.00e-04,41,6635451
Ftrl,1.00e-04,42,6634785
Ftrl,1.00e-04,43,6634123
Ftrl,1.00e-04,44,6633460
Ftrl,1.00e-04,45,6632798
Ftrl,1.00e-04,46,6632136
Ftrl,1.00e-04,47,6631473
Ftrl,1.00e-04,48,6630814
Ftrl,1.00e-04,49,6630153
Ftrl,1.00e-04,50,6629495
Ftrl,1.00e-04,51,6628837
Ftrl,1.00e-04,52,6628177
Ftrl,1.00e-04,53,6627519
Ftrl,1.00e-04,54,6626864
Ftrl,1.00e-04,55,6626207
Ftrl,1.00e-04,56,6625552
Ftrl,1.00e-04,57,6624896
Ftrl,1.00e-04,58,6624242
Ftrl,1.00e-04,59,6623587
Ftrl,1.00e-04,60,6622934
Ftrl,1.00e-04,61,6622281
Ftrl,1.00e-04,62,6621629
Ftrl,1.00e-04,63,6620977
Ftrl,1.00e-04,64,6620326
Ftrl,1.00e-04,65,6619675
Ftrl,1.00e-04,66,6619026
Ftrl,1.00e-04,67,6618376
Ftrl,1.00e-04,68,6617728
Ftrl,1.00e-04,69,6617079
Ftrl,1.00e-04,70,6616432
Ftrl,1.00e-04,71,6615785
Ftrl,1.00e-04,72,6615138
Ftrl,1.00e-04,73,6614493
Ftrl,1.00e-04,74,6613847
Ftrl,1.00e-04,75,6613204
Ftrl,1.00e-04,76,6612560
Ftrl,1.00e-04,77,6611916
Ftrl,1.00e-04,78,6611272
Ftrl,1.00e-04,79,6610630
Ftrl,1.00e-04,80,6609989
Ftrl,1.00e-04,81,6609347
Ftrl,1.00e-04,82,6608707
Ftrl,1.00e-04,83,6608066
Ftrl,1.00e-04,84,6607426
Ftrl,1.00e-04,85,6606788
Ftrl,1.00e-04,86,6606150
Ftrl,1.00e-04,87,6605512
Ftrl,1.00e-04,88,6604874
Ftrl,1.00e-04,89,6604236
Ftrl,1.00e-04,90,6603601
Ftrl,1.00e-04,91,6602966
Ftrl,1.00e-04,92,6602331
Ftrl,1.00e-04,93,6601695
Ftrl,1.00e-04,94,6601061
Ftrl,1.00e-04,95,6600429
Ftrl,1.00e-04,96,6599794
Ftrl,1.00e-04,97,6599162
Ftrl,1.00e-04,98,6598530
Ftrl,1.00e-04,99,6597900
Ftrl,1.00e-04,100,6597269
